127.0.0.1 - - [08/Apr/2024:10:56:27 +0300] "POST /engine-rest/task HTTP/1.1" 200 12
127.0.0.1 - - [08/Apr/2024:10:56:29 +0300] "POST /engine-rest/process-definition/key/ARENA_MAKER_CHECKER_PROCESS/tenant-id/ARENA/start HTTP/1.1" 500 232
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:00:28 +0300] "GET /engine-rest/deployment?maxResults=0 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:00:28 +0300] "GET /engine-rest/deployment?maxResults=0 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:00:29 +0300] "GET /engine-rest/deployment?maxResults=0 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:00:29 +0300] "GET /engine-rest/version HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:00:29 +0300] "POST /engine-rest/deployment/create HTTP/1.1" 200 899
127.0.0.1 - - [08/Apr/2024:11:00:39 +0300] "POST /engine-rest/task HTTP/1.1" 200 12
127.0.0.1 - - [08/Apr/2024:11:00:39 +0300] "POST /engine-rest/process-definition/key/ARENA_MAKER_CHECKER_PROCESS/tenant-id/ARENA/start HTTP/1.1" 500 232
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:02:44 +0300] "GET /camunda HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:02:45 +0300] "GET /camunda/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:02:45 +0300] "GET /camunda/app/welcome/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:02:45 +0300] "GET /camunda/app/welcome/default/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:02:45 +0300] "GET /camunda/app/admin/default/setup/ HTTP/1.1" 200 3923
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:02:45 +0300] "GET /camunda/app/admin/scripts/config.js?bust=1712563365509 HTTP/1.1" 200 2266
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:02:46 +0300] "GET /camunda/api/admin/plugin/adminPlugins/static/app/plugin.js?bust=7.20.0 HTTP/1.1" 200 38265
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:02:46 +0300] "GET /camunda/api/admin/plugin/adminPlugins/static/app/plugin.css?bust=7.20.0 HTTP/1.1" 200 12216
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:02:46 +0300] "GET /camunda/api/engine/engine/default/identity/password-policy HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:02:46 +0300] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:02:58 +0300] "POST /camunda/api/admin/setup/default/user/create HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:02 +0300] "GET /camunda/app/admin/default/ HTTP/1.1" 200 3923
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:02 +0300] "GET /camunda/app/admin/scripts/config.js?bust=1712563382110 HTTP/1.1" 200 2266
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:02 +0300] "GET /camunda/api/admin/plugin/adminPlugins/static/app/plugin.css?bust=7.20.0 HTTP/1.1" 200 12216
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:02 +0300] "GET /camunda/api/admin/plugin/adminPlugins/static/app/plugin.js?bust=7.20.0 HTTP/1.1" 200 38265
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:02 +0300] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:07 +0300] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:07 +0300] "POST /camunda/api/admin/auth/user/default/login/admin HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:07 +0300] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:07 +0300] "GET /camunda/api/engine/engine/default/telemetry/configuration HTTP/1.1" 200 35
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:07 +0300] "OPTIONS /camunda/api/engine/engine/default/user/ HTTP/1.1" 200 340
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:07 +0300] "GET /camunda/api/engine/engine/default/authorization/check?permissionName=ALL&resourceName=authorization&resourceType=4 HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:07 +0300] "OPTIONS /camunda/api/engine/engine/default/tenant/ HTTP/1.1" 200 346
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:07 +0300] "OPTIONS /camunda/api/engine/engine/default/group/ HTTP/1.1" 200 343
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:07 +0300] "GET /camunda/api/engine/engine/default/user/ayah/profile HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:07 +0300] "GET /camunda/api/engine/engine/default/user/ayah/profile HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:10 +0300] "POST /camunda/api/engine/engine/default/telemetry/configuration HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:25 +0300] "POST /camunda/api/engine/engine/default/tenant/create HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:26 +0300] "GET /camunda/api/engine/engine/default/tenant/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:03:26 +0300] "GET /camunda/api/engine/engine/default/tenant?firstResult=0&maxResults=50&sortBy=id&sortOrder=asc HTTP/1.1" 200 42
127.0.0.1 - - [08/Apr/2024:11:03:58 +0300] "POST /engine-rest/deployment/create HTTP/1.1" 200 908
127.0.0.1 - - [08/Apr/2024:11:03:59 +0300] "POST /engine-rest/deployment/create HTTP/1.1" 200 953
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:04:19 +0300] "GET /camunda/app/cockpit/default/ HTTP/1.1" 200 4305
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:04:19 +0300] "GET /camunda/app/cockpit/scripts/config.js?bust=1712563459882 HTTP/1.1" 200 3241
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:04:20 +0300] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.css?bust=7.20.0 HTTP/1.1" 200 2195
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:04:20 +0300] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.js?bust=7.20.0 HTTP/1.1" 200 306019
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:04:20 +0300] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:04:20 +0300] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 200 86
